view,ClubType,Distance,Carry,LrDistanceOut,DirectionAngle,SpinBack,SpinSide,SpinAxis,BallSpeed,0-LOWER-ANGLE,0-SHOULDER-ANGLE,0-SPINE-ANGLE,0-STANCE-RATIO,0-UPPER-TILT,1-HEAD-LOC,1-HIP-LINE,1-HIP-ROTATION,1-HIP-SHIFTED,1-LEFT-ARM-ANGLE,1-RIGHT-ARM-ANGLE,1-SHOULDER-ANGLE,1-SHOULDER-LOC,1-SPINE-ANGLE,2-HEAD-LOC,2-HIP-ANGLE,2-HIP-LINE,2-HIP-ROTATION,2-HIP-SHIFTED,2-LEFT-ARM-ANGLE,2-SHOULDER-ANGLE,2-SHOULDER-LOC,2-UPPER-TILT,3-HEAD-LOC,3-HIP-ANGLE,3-HIP-LINE,3-HIP-ROTATION,3-HIP-SHIFTED,3-LEFT-LEG-ANGLE,3-RIGHT-ARM-ANGLE,3-RIGHT-DISTANCE,3-RIGHT-LEG-ANGLE,3-SHOULDER-ANGLE,3-SHOULDER-LOC,4-HEAD-LOC,4-HIP-ANGLE,4-HIP-HANGING-BACK,4-HIP-LINE,4-HIP-ROTATION,4-HIP-SHIFTED,4-RIGHT-ARM-ANGLE,4-RIGHT-ARMPIT-ANGLE,4-SHOULDER-HANGING-BACK,4-SPINE-ANGLE,5-HEAD-LOC,5-HIP-HANGING-BACK,5-HIP-LINE,5-HIP-SHIFTED,5-LEFT-ARM-ANGLE,5-LEFT-LEG-ANGLE,5-RIGHT-ARM-ANGLE,5-SHOULDER-ANGLE,5-SHOULDER-HANGING-BACK,5-SPINE-ANGLE,6-HEAD-LOC,6-HIP-ANGLE,6-HIP-LINE,6-HIP-SHIFTED,6-LEFT-ARM-ANGLE,6-RIGHT-LEG-ANGLE,6-SHOULDER-ANGLE,6-SPINE-ANGLE,6-WEIGHT-SHIFT,7-FINISH-ANGLE,7-HIP-ANGLE,7-HIP-LINE,7-HIP-SHIFTED,7-SHOULDER-ANGLE,7-SPINE-ANGLE
DTL,W1,203.7,190.3,1,-0.4,3492,60,0.984366703,59.1,171.89,,83.3,,,,,,,155.51,140.35,15.75,,83.52,,0,,,,,9.87,,,,5.41,-0.21,,,155.51,59.34,0.62,180,,,,5.57,,0.02,,,47.93,,,84.76,,,0.15,,,171.89,,13.39,,88.01,,15.6,-0.02,,,,34.99,85.17,,,0,0.28,,11.31,79.13
DTL,I7,148.8,138.9,-2.4,-2.6,4777,334,3.999518027,48.8,158.43,,61.03,,,,-0.06,,,180,141.26,30.52,,61.26,,8.96,-0.04,,,,30.43,,,,15.48,0,,,156.93,65.17,0.58,180,29.37,,,11.57,,0.17,,,64.53,,,74.38,,,0.19,,,171.89,,11.07,,69.59,,19.19,0.18,,,,45,70.01,,,0,0.53,,10.39,87.67
DTL,I7,133.9,119,-1,1,3382,-415,-6.995704263,44.1,160.05,,57.11,,,,0.05,,,,145.08,26.57,,58.53,,16.74,0.11,,,,22.29,,,,15.37,0.26,,,140.35,87.13,0.47,171.89,20.41,,,26.77,,0.27,,,58.67,,,61.72,,,0.29,,,154.16,,5.29,,62.5,,21.83,0.28,,,,77.68,61.12,,,16.41,0.39,,21.19,74.12
DTL,I7,140.3,127,2,0,3457,241,3.987844517,45.2,165.93,,55.98,,,,0.1,,,,137.73,28.13,,61.19,,31.19,0.01,,,,,,,,21.97,0.29,,,154.16,25.84,0.52,180,23.96,,,8.21,,0.23,,,43.95,,,63.32,,,0.21,,,150.46,,20.66,,64.53,,9.82,0.25,,,,37.93,65.39,,,0,0.35,,24.35,70.61
DTL,I7,156.9,145.8,-2.6,2.6,5226,-595,-6.4953732,51.4,163.74,,61.96,,,,-0.01,,,165.93,163.74,,,55.74,,10.98,0.01,,,,26.67,,,,15.6,0.06,,,,85.41,0.46,180,19.59,,,0,,0,,,32.86,,,69.56,,,-0.2,,,180,,63.43,,61.79,,13.5,-0.12,,,,46.91,64.58,,,0,0.21,,28.2,84.67
DTL,W3,125.3,107.7,-6.9,-1.9,2155,-188,-4.985802499,42.5,152.87,,79.31,,,,0.02,,,,108.66,18.43,,72.57,,13.84,0.04,,,,13.86,,,,12.78,0.41,,,,96.89,0.58,171.89,,,,5.44,,0.52,,,32.86,,,80.96,,,,,,180,,9.95,,89.82,,0,,,,,13.95,82.49,,,0,0.99,,4.5,89.24
DTL,W3,188.1,166.4,-4.9,-3.1,1754,231,7.502617506,56.3,165.93,,74.96,,,,,,,180,131.3,24.42,,71.9,,4.57,,,,,23.4,,,,9.76,-0.13,,,155.51,87.71,0.7,171.89,17.3,,,10.17,,0.23,,,74.93,,,80.09,,,0.13,,,180,,41.28,,78.53,,10.34,0.44,,,,24.27,82.72,,,0,0.95,,3.42,86.11
DTL,I7,134.9,124.5,7.6,-0.1,4521,635,7.995213834,45.2,161.81,,56.9,,,,-0.08,,,180,136.89,22.94,,58.39,,17.86,-0.03,,,,30.49,,,,17.47,-0.01,,,146.1,60.66,0.73,180,25.42,,,14.74,,0.12,,,55.94,,,68.54,,,0.24,,,180,,5.71,,71.1,,17.11,0.05,,,,42.86,70.39,,,0,0.55,,6.94,89.38
DTL,I7,130.3,120.9,-11.2,-3.5,5682,-248,-2.499179964,45.2,149.32,,61.44,,,,0.11,,,165.93,122.68,34.48,,66.42,,17.19,0.12,,,,30.42,,,,12.37,0.19,,,129.05,70.12,0.5,154.16,23.69,,,7.27,,0.2,,,48.7,,,69.24,,,0.04,,,180,,,,64.23,,24.11,0.04,,,,55.49,62.24,,,14.79,0.19,,29.63,70.97
DTL,W1,134.5,114.7,-9.3,1.8,1918,-1069,-29.13317127,41.8,,,80.64,,,,0.25,,,165.93,122.01,22.83,,79.6,,11.44,0.27,,,,20.56,,,,10.72,0.23,,,,65.8,0.62,180,24.72,,,23.96,,0.15,,,76.7,,,71.1,,,-0.01,,,161.81,,50.19,,69.38,,25.13,-0.19,,,,33.39,66.06,,,,-0.13,,24.94,66.62
DTL,I9,126.8,115,1,2,4835,-338,-3.998866313,43.5,158.43,,56.17,,,,0.2,,,,131.3,37.51,,57.53,,18.26,0.26,,,,35.34,,,,17.13,,,,141.26,88.85,0.49,171.89,26.38,,,20.78,,,,,79.63,,,59.84,,,,,,171.89,,12.2,,65.6,,0,,,,,61.02,61.53,,,0,,,19.61,83.32
DTL,W1,209.1,194.8,0.6,-1.2,2876,150,2.985600401,59.4,171.89,,,,,,,,,161.81,133.63,20.08,,80.94,,14.22,,,,,20.29,,,,10.36,-0.2,,,156.93,60,0.72,180,11.24,,,13.99,,0.44,,,44.77,,,85.43,,,0.52,,,180,,0,,88.13,,36.48,0.55,,,,47.67,88.91,,,11.44,0.53,,26.57,82.14
DTL,W1,248.7,232.1,0,-1.6,3078,-432,-7.989326766,64.2,163.74,,,,,,-0.07,,,158.43,143.13,10.06,,86.06,,5.73,0.12,,,,11.22,,,,0,0.12,,,136.05,46.37,0.69,171.89,,,,0,,0.33,,,73.14,,,80.64,,,0.24,,,165.93,,9.46,,87.72,,8.17,0.27,,,,28.21,83.82,,,11.33,0.52,,12.61,81.2
DTL,W1,158.4,138.2,10,2.3,2908,217,4.267600857,48.1,171.89,,76.1,,,,0.16,,,168.52,122.68,25.23,,77.42,,10.77,0.22,,,,20.27,,,,9.41,0.08,,,,37.81,0.5,180,13.24,,,11.37,,0.15,,,29.54,,,71.48,,,-0.07,,,168.52,,49.71,,68.9,,13.92,0.11,,,,28.9,74.09,,,5,0.48,,3.61,86.32
DTL,I9,128,120.1,-0.4,3.2,5922,-727,-6.998759301,45.4,149.32,,61.14,,,,0.21,,,,131.3,29.21,,62.12,,22.02,0.28,,,,32.22,,,,16.86,,,,130.54,54.55,0.64,144.1,25.31,,,20.91,,0.39,,,49.46,,,67.37,,,0.28,,,161.81,,26.57,,65.42,,23.11,0.39,,,,47.31,72.86,,,0,,,5.66,87.1
DTL,W1,210,187.9,5.9,3.2,1116,-242,-12.23492996,59,160.05,,80.49,,,,,,,171.89,155.51,12.56,,79.4,,5.26,,,,,13.98,,,,0,-0.14,,,141.26,81.37,0.7,165.93,5.46,,,6.98,,0.37,,,74.34,,,83.7,,,0.07,,,180,,45.43,,80.61,,10.28,0.25,,,,38.01,82.61,,,0,0.85,,3.44,88.92
DTL,W1,168.6,147.3,13.8,0,2706,892,18.24417557,50.8,171.89,,72.56,,,,0.07,,,,116.74,6.59,,79.28,,9.17,0.12,,,,18.29,,,,6.34,0.21,,,,62.61,0.62,180,29.55,,,9.18,,0.12,,,119.34,,,86.91,,,0.25,,,171.89,,23.96,,84.97,,6.88,0.17,,,,23.09,80.07,,,5.66,0.39,,7.36,88.26
DTL,W1,212.9,192,5,2,1560,-40,-1.468800714,60.6,168.52,,80.12,,,,0.11,,,180,126.16,16.99,,79.76,,9.03,0.14,,,,15.26,,,,0,0.37,,,163.74,98.63,0.65,180,,,,8.02,,0.43,,,63.26,,,75.63,,,0.3,,,160.05,,20.56,,80.06,,0,,,,,26.57,76.97,,,,,,,
DTL,I8,136.5,123.7,0.6,2.9,3806,-433,-6.490504658,44.6,,,57.47,,,,0.08,,,,133.63,37.51,,66.01,,16.96,0.1,,,,50,,,,18.32,0.15,,,154.16,76.11,0.38,171.89,26.68,,,15.77,,0.2,,,18.19,,,68.67,,,0.08,,,171.89,,,,64,,11.4,0.14,,,,47.21,69.66,,,0,0.48,,4.43,87.29
DTL,I7,123.8,112,-1,1,4344,-456,-5.992527448,42.2,158.43,,61.24,,,,0.11,,,,155.51,31.8,,63.64,,6.59,0.17,,,,28.57,,,,16.46,0.23,,,145.08,,0.41,180,21.55,,,17.72,,0.25,,,89.43,,,68.01,,,0.25,,,171.89,,9.66,,69.72,,12.57,0.33,,,,56.67,70.36,,,13.21,0.3,,,71.18
DTL,W1,202.5,185.5,0.5,-1.7,1703,260,8.680418425,57.7,148.21,,65.41,,,,0.06,,,,109.27,23.73,,70.48,,15.94,0.12,,,,22.76,,,,15.6,0.17,,,139.46,68.9,0.68,154.16,12.75,,,6.52,,0.28,,,46.37,,,75.24,,,0.11,,,168.52,,30.11,,70.73,,13.32,0.25,,,,28.61,75.48,,,0,0.58,,0,89.74
DTL,W1,191.9,174.7,-0.7,-6,2128,757,19.58215531,55.8,,,80.07,,,,,,,142.19,137.73,26.57,,79.12,,6.08,,,,,26.39,,,,12.04,-0.06,,,156.93,92.29,0.48,180,21.66,,,12.57,,0.29,,,58.67,,,82.99,,,0.48,,,161.81,,51.17,,89.19,,19.92,0.49,,,,45,85.29,,,11.12,0.56,,27.94,80.89
DTL,I7,134.4,120,5,1,3289,143,2.489552922,43.8,151.64,,66.27,,,,0.18,,,180,145.08,26.31,,71.53,,7.46,0.18,,,,26.57,,,,15.17,0.22,,,150.46,80.21,0.54,163.74,24.62,,,21.37,,0.22,,,100.37,,,73.29,,,0.31,,,155.51,,0,,,,9.2,,,,,31.28,,,,8.3,0.44,,7.39,84
DTL,W1,216.1,198.1,-3.1,-1.5,1912,83,2.485651623,60.6,150.46,,64.69,,,,0.16,,,180,129.05,13.12,,72.9,,10.59,0.26,,,,13.89,,,,5.77,0.35,,,126.16,85.99,0.71,165.93,,,,17.17,,0.43,,,94.01,,,76.27,,,0.49,,,163.74,,0,,80.63,,29.91,0.33,,,,45,74.43,,,5.9,0.74,,4.16,82.77
DTL,I7,146.4,131.6,3.6,2.9,3674,-224,-3.48894595,47.2,156.93,,57.63,,,,0.15,,,180,124.75,29.36,,65.27,,15.48,0.21,,,,28.3,,,,15.36,0.25,,,133.63,46.37,0.63,146.1,24.11,,,13.99,,0.3,,,18.19,,,69.09,,,0.32,,,180,,14.04,,65.42,,19.03,0.27,,,,48.97,68.26,,,0,0.59,,7.66,89.46
DTL,I9,119.8,110,3,0,5747,150,1.495113297,42.5,160.05,,56.78,,,,0.07,,,180,147.14,22.57,,62.32,,18.63,0.12,,,,24.85,,,,7.6,0.25,,,134.43,100.95,0.46,180,16.84,,,15.84,,0.3,,,52.41,,,67.49,,,0.3,,,161.81,,0,,69.34,,9.53,0.41,,,,12.44,71.18,,,4.78,0.51,,21.67,77.38
DTL,I6,148.1,134.9,-2.9,-0.7,3680,-32,-0.498211613,47,152.87,,64,,,,0.1,,,163.74,115.47,33.61,,69.99,,6.02,0.07,,,,30.49,,,,11.32,0.09,,,146.1,60.66,0.6,155.51,23.99,,,0,,0.12,,,18.19,,,67.88,,,0.16,,,180,,45,,73.11,,14.13,0.16,,,,47.17,68.87,,,0,0.51,,12.02,88.83
DTL,I5,157,144.1,-2,1.8,4042,-318,-4.498417946,49.3,149.32,,58.69,,,,0.08,,,168.52,133.63,39.23,,62.51,,10.94,0.07,,,,32.68,,,,10.51,0.17,,,133.63,71.94,0.56,163.74,20.56,,,20.48,,0.22,,,61.31,,,65.81,,,0.17,,,171.89,,26.57,,68.13,,20.9,0.15,,,,53.05,65.46,,,5.64,0.38,,20.85,75.7
DTL,W1,196.2,177.7,0.2,0.7,2074,-28,-0.77347366,56.6,150.46,,71.39,,,,0.06,,,,121.33,27.82,,74.77,,4.96,0.07,,,,15.4,,,,5.77,0.11,,,144.1,74.93,0.64,165.93,12.53,,,5.48,,0.28,,,142.19,,,78.24,,,0.34,,,171.89,,8.34,,78.57,,23.91,0.23,,,,56.14,76.12,,,4.6,0.53,,15.91,84.98
DTL,I9,138.6,128,1,-1,4450,272,3.49777238,46.1,168.52,,67.82,,,,0.22,,,171.89,136.05,36.6,,67.87,,6.83,0.31,,,,49.24,,,,14.09,,,,152.87,96.32,0.45,180,18.31,,,9.82,,0.39,,,93.44,,,74.9,,,0.36,,,163.74,,,,67.74,,10.28,,,,,42.14,73.04,,,0,0.66,,19.98,84.47
DTL,W1,225.9,199.6,0.1,-1.7,1034,219,11.958456,66.5,168.52,,79.52,,,,0.04,,,180,134.43,23.86,,80.89,,9.58,0.02,,,,19.38,,,,9.56,0.07,,,155.51,76.11,0.68,180,5.89,,,0,,0.24,,,8.11,,,81.12,,,-0.02,,,180,,15.37,,81.17,,8.72,0.24,,,,23.94,86.23,,,0,0.73,,9.4,89.16
DTL,I7,153.8,141,-1,0,4064,-212,-2.986147943,48.6,163.74,,61.17,,,,0.15,,,180,143.13,34.61,,65.41,,6.12,0.15,,,,27.97,,,,11.2,0.24,,,145.08,98.05,0.49,180,30.62,,,7.34,,0.24,,,83.11,,,67.52,,,0.26,,,180,,36.87,,67.58,,16.08,0.31,,,,56.31,65.64,,,,,,,
DTL,W1,224.3,204,11,1,1638,201,6.995826535,63,161.81,,72.86,,,,0.1,,,151.64,111.72,26.57,,71.4,,6.88,0.18,,,,15.75,,,,5.52,0.43,,,155.51,76.7,0.59,180,6.38,,,0,,0.43,,,137.73,,,76.52,,,0.57,,,180,,18.43,,83.83,,7.92,,,,,21.22,82.04,,,0,0.75,,4.24,88.89
DTL,W1,182.7,167.7,-1.3,-0.2,2827,0,0,52.3,165.93,,78.17,,,,-0.09,,,155.51,143.13,22.51,,78.98,,10.51,0.04,,,,13.27,,,,10.59,0.08,,,156.93,66.42,0.6,180,15.02,,,5.82,,0.34,,,52.41,,,80.8,,,0.44,,,163.74,,,,88.17,,13.34,0.34,,,,42.12,82.92,,,11.4,0.38,,26.44,75.52
DTL,I9,130.5,120,-0.5,4.5,4692,-1126,-13.49480957,44.5,152.87,,49.87,,,,0.13,,,180,148.21,32.18,,58.34,,15.82,0.23,,,,34.37,,,,16.71,0.3,,,136.05,76.11,0.6,180,23.66,,,17.72,,0.39,,,14.07,,,59.23,,,0.34,,,180,,63.43,,63.28,,32.7,0.32,,,,52.05,64.36,,,0,0.65,,6.34,79.52
DTL,I7,140,129.8,2.6,2.7,4673,-285,-3.490069759,46.5,155.51,,58.67,,,,0,,,150.46,149.32,29.23,,63.06,,8.71,0.02,,,,26.57,,,,10.29,0.07,,,147.14,73.14,0.58,161.81,18.27,,,13.62,,0.17,,,65.8,,,66.21,,,0.05,,,165.93,,45,,65.52,,15.47,0.18,,,,47.17,63.96,,,5.18,0.65,,12.74,85
DTL,W1,168.9,141.4,-59.3,-12.8,377,-1318,-74.03738092,61.9,,,81.34,,,,,,,,118.03,38.32,,74.71,,5.77,-0.12,,,,35.32,,,,6.61,0.08,,,147.14,80.21,0.61,180,18.29,,,12.7,,0.49,,,58.67,,,79.06,,,0.38,,,168.52,,57.76,,77.99,,26.88,0.53,,,,48.14,76.38,,,18.41,1.04,,28.61,75.18
DTL,I7,132.2,120.5,0.4,2.5,4021,-387,-5.497483233,43.9,168.52,,59.27,,,,-0.01,,,180,128.32,28.13,,59.22,,15.72,0.04,,,,32.79,,,,14.61,0.18,,,148.21,62.61,0.65,180,23.96,,,15.08,,0.21,,,42.27,,,66.03,,,0.14,,,165.93,,56.31,,64.49,,15.72,0.16,,,,47.14,70.12,,,4.97,0.47,,3.64,86.74
DTL,W1,148.2,128.4,17,6.1,2856,93,1.865064891,45.6,,,80.66,,,,0.23,,,140.35,104.48,26.57,,77.66,,15.76,0.2,,,,25.02,,,,10.3,0.09,,,,47.16,0.57,180,18.32,,,24.08,,0.08,,,8.11,,,66.61,,,-0.01,,,165.93,,0,,66.4,,15.6,-0.08,,,,28.1,70.48,,,0,0.35,,0,80.83
DTL,W1,181.3,163.5,0.8,-3.9,1386,450,17.98733465,53.9,161.81,,82.44,,,,,,,165.93,138.59,18.43,,79.82,,11.44,,,,,14.74,,,,5.33,-0.11,,,154.16,73.14,0.69,168.52,6.37,,,14.04,,0.36,,,14.07,,,89.56,,,0.43,,,180,,71.57,,88.4,,7.6,0.25,,,,45,82.2,,,11.44,0.28,,27.9,71.76
DTL,I8,121.4,113.9,0.2,-0.3,6414,111,0.99145568,43.7,160.05,,60.19,,,,-0.04,,,180,136.89,30.23,,59.37,,4.5,-0.05,,,,30.82,,,,4.57,0.03,,,149.32,70.12,0.61,171.89,25.33,,,0,,0.15,,,50.21,,,66.46,,,0.23,,,180,,14.42,,72.72,,15.87,0.17,,,,46.93,66.04,,,5.17,0.55,,7,89.31
DTL,W1,157.9,147.1,-50.5,-12.7,3014,-1535,-26.98928825,48.2,,,81.84,,,,,,,135.23,129.05,32.08,,75.69,,11.44,-0.18,,,,23.2,,,,6.54,-0.04,,,150.46,83.11,0.55,180,21.41,,,5.52,,0.36,,,65.17,,,81.92,,,0.33,,,161.81,,51.01,,83.04,,5.56,0.49,,,,8.29,86.96,,,11.58,0.78,,19.65,81.51
DTL,W1,155.7,139.7,31.7,5.3,3590,1222,18.79805931,48.4,171.89,,71.07,,,,0.11,,,163.74,114.2,26.09,,76.28,,13.38,0.14,,,,26.34,,,,6.96,0.15,,,,65.8,0.66,180,24.7,,,25.66,,0.07,,,8.11,,,71.94,,,0.17,,,168.52,,0,,77.5,,13.67,0.12,,,,31.41,78.84,,,6.04,0.39,,6.69,82.51
DTL,W1,178.2,164.6,-3.5,-7,3560,987,15.49588443,53.9,168.52,,81.26,,,,,,,,129.05,20.1,,74.34,,5.72,,,,,15.52,,,,5.21,-0.13,,,155.51,77.88,0.71,168.52,9.32,,,0,,0.21,,,49.46,,,82.98,,,0.46,,,180,,0,,86.5,,34.58,0.24,,,,54.23,79.7,,,15.72,0.54,,20.17,75.13
DTL,I7,124.6,109,2,2,1921,-270,-8.000615867,41.2,155.51,,68.12,,,,0.17,,,171.89,149.32,29.12,,68.42,,7.04,0.26,,,,23.69,,,,13.83,0.37,,,147.14,82.53,0.57,161.81,20.02,,,18.02,,,,,87.71,,,72.6,,,,,,165.93,,14.47,,,,15.83,,,,,45,80.36,,,11.2,0.72,,23.81,81.08
DTL,I7,126.4,115.2,3.7,0.3,4430,232,2.99785294,42.9,156.93,,58.99,,,,0.01,,,180,124.06,21.74,,62.44,,13.16,0.05,,,,28.65,,,,14.48,0.11,,,140.35,62.61,0.72,180,22.28,,,15.86,,0.29,,,42.27,,,71.86,,,0.27,,,160.05,,45.81,,70.92,,20.31,0.22,,,,42.9,73.71,,,0,0.67,,3.67,87.83
DTL,W1,214.3,192,-3,3,1467,-491,-18.50522162,61.7,168.52,,68.17,,,,0.06,,,180,149.32,13.22,,71.04,,5.02,0.17,,,,16.32,,,,5.63,0.24,,,139.46,107.46,0.64,180,6.97,,,6.52,,0.35,,,39.65,,,78.06,,,0.4,,,168.52,,8.34,,79.78,,,0.34,,,,45.44,78.47,,,6.18,0.82,,9.67,88.92
DTL,W1,143.9,124.1,14.8,3.1,3074,523,9.655653572,45.8,165.93,,79.81,,,,0.23,,,135.23,100.37,21.99,,80.92,,14.29,0.25,,,,17.4,,,,9.58,0.18,,,,58.67,0.54,171.89,21.01,,,16.63,,0.11,,,21.57,,,73.64,,,0.1,,,163.74,,0,,79.84,,15.6,0,,,,17.02,78.1,,,0,0.43,,3.63,90
DTL,I9,122,116,1,3,7210,-440,-3.49222146,44.5,161.81,,55.18,,,,0.16,,,180,138.59,35.71,,60.3,,20.2,0.18,,,,37.63,,,,20.48,0.24,,,149.32,90,0.48,180,38.91,,,26.62,,0.25,,,96.32,,,63.04,,,0.29,,,171.89,,50.39,,62.57,,,,,,,,,,,,,,,
DTL,W1,206.6,185,-4,3,1370,-496,-19.90247454,60,,,69,,,,-0.03,,,,138.59,20.41,,70.94,,6.21,0.02,,,,16.48,,,,5.71,0.15,,,156.93,94.59,0.56,171.89,15.71,,,6.27,,0.21,,,48.7,,,73.52,,,0.28,,,163.74,,26.57,,76.21,,16.02,0.36,,,,20.82,77.8,,,0,0.59,,14.93,88.91
DTL,I7,141.2,127.7,-0.7,2.1,3783,-330,-4.985425847,45.7,150.46,,64.31,,,,-0.01,,,,120,30.47,,66.59,,9.17,0.02,,,,31.63,,,,10.01,0.13,,,138.59,63.9,0.64,158.43,25.37,,,6.41,,0.26,,,80.21,,,66.77,,,0.22,,,171.89,,80.36,,69.28,,22.44,0.26,,,,50.34,73.16,,,5.17,0.63,,0,86.87
DTL,W1,204.7,187.2,0.7,-6.1,2232,795,19.60502433,58.7,171.89,,73.1,,,,0.18,,,180,126.16,16.14,,80.37,,0,0.21,,,,17.34,,,,0,0.29,,,136.89,72.54,0.69,165.93,5.96,,,0,,0.31,,,14.07,,,80.16,,,0.45,,,180,,21.97,,83.53,,12.34,0.35,,,,50.79,83.43,,,5.63,0.68,,5.08,86.46
DTL,W1,214.2,200.7,3.4,0.9,2444,0,0,60.1,156.93,,80.93,,,,-0.17,,,180,143.13,15.4,,78.54,,15.37,-0.1,,,,16.68,,,,0,-0.04,,,138.59,55.25,0.66,168.52,,,,6.8,,0.29,,,95.74,,,83.61,,,0.32,,,168.52,,52.93,,89.3,,26.17,0.37,,,,41.67,89.3,,,6.4,0.3,,16.47,75.67
DTL,W1,164.9,155.4,-17.1,-3.3,4452,-350,-4.495139613,52.3,171.89,,84.17,,,,,,,160.05,141.26,4,,81.04,,0,,,,,7.37,,,,0,,,,165.93,55.94,0.49,171.89,,,,4.16,,,,,71.34,,,86.87,,,0.4,,,180,,26.37,,82.43,,11.12,0.13,,,,35.04,84.7,,,0,-0.13,,18.43,87.43
DTL,W1,178.5,159,-57.4,-11.2,857,-1078,-51.51562622,57,,,84.06,,,,,,,136.89,123.37,30.54,,79.37,,10.81,,,,,30.77,,,,6.84,0.03,,,151.64,90,0.53,180,28.79,,,6.21,,0.44,,,78.46,,,85.04,,,0.56,,,165.93,,71.57,,88.24,,25.21,0.42,,,,48.95,79.76,,,6.59,1.05,,15.82,83.71
DTL,I7,130,119,0.5,1.7,4237,-259,-3.498032746,43.7,161.81,,70.39,,,,-0.01,,,163.74,116.1,30.49,,68.91,,14.37,0.09,,,,25.51,,,,5.81,0.06,,,132.07,85.41,0.66,161.81,18.35,,,13.71,,0.04,,,16.26,,,69.01,,,0.02,,,168.52,,27.7,,70.94,,20.28,-0.1,,,,56.4,63.32,,,5.38,0.27,,20.59,81.02
DTL,I7,152.9,143.3,0.9,0.8,5144,-89,-0.991216105,50.3,155.51,,59.21,,,,-0.01,,,180,161.81,30.3,,63.08,,13.4,0.01,,,,32.41,,,,4.82,0.14,,,138.59,78.46,0.54,168.52,22.53,,,6.28,,0.2,,,125.45,,,66.14,,,0.19,,,180,,45,,67.6,,15.72,0.25,,,,35.66,70.9,,,0,0.73,,3.97,88.03
DTL,I7,141.9,129.8,-0.3,2.2,4637,-324,-3.996918256,46.8,158.43,,61.41,,,,0.02,,,168.52,136.05,35.02,,65.04,,17,0.07,,,,36.8,,,,10.51,0.17,,,140.35,85.41,0.5,152.87,20.39,,,29.2,,0.18,,,35.9,,,65.04,,,0.09,,,180,,,,69.08,,4.48,0.22,,,,39.54,73.53,,,0,0.53,,0,89.09
DTL,I9,129.9,117,2,1,4220,-36,-0.488767305,43.5,155.51,,63.09,,,,0.22,,,,126.16,31.57,,66.78,,16.08,0.23,,,,32.43,,,,17.01,0.36,,,152.87,80.21,0.53,171.89,29.46,,,7.39,,0.39,,,47.93,,,67.2,,,,,,168.52,,21.54,,71.97,,8.58,,,,,52.18,73.59,,,8.3,0.73,,8.58,86.28
DTL,W1,170,153.1,-41.7,-6.9,1254,-1385,-47.84183068,56.2,171.89,,81.89,,,,,,,,119.34,31.81,,75.87,,15.6,,,,,29.8,,,,12.31,0.01,,,156.93,81.95,0.56,180,22.72,,,6.12,,0.46,,,150.46,,,82.46,,,0.58,,,168.52,,67.48,,85.64,,20.07,0.47,,,,33.98,77.62,,,,0.61,,33.69,74.07
DTL,W1,174,156,-1,-8,3067,1665,28.49646314,54,165.93,,75.16,,,,0.22,,,180,146.1,17.07,,80.72,,0,0.15,,,,17.31,,,,0,0.22,,,160.05,60,0.57,163.74,21.04,,,0,,0.24,,,51.68,,,83.24,,,0.35,,,165.93,,6.61,,87.11,,0,0.6,,,,9.09,83.13,,,0,0.67,,6.67,89.58
DTL,I7,145.3,130,-3,4,3184,-1065,-18.49431148,46.5,152.87,,60.58,,,,0.08,,,161.81,141.26,30.3,,61.74,,13.5,0.16,,,,29.87,,,,13.62,0.24,,,136.89,84.84,0.6,180,28.16,,,8.72,,0.26,,,63.26,,,62.73,,,0.2,,,165.93,,26.57,,66.56,,,0.14,,,,61.02,65.19,,,0,0.47,,12.09,89.17
DTL,W1,227.5,209,-3.7,3.6,2231,-474,-11.99474923,63.6,171.89,,78.52,,,,,,,,122.68,15.66,,79.57,,5.19,-0.18,,,,11.27,,,,5.98,-0.05,,,127.59,63.26,0.65,165.93,8.42,,,6.71,,0.08,,,53.84,,,78.47,,,0.04,,,180,,29.01,,84.04,,4.79,0.42,,,,22.68,88.61,,,0,0.82,,3.84,86.68
DTL,I9,143.9,132.8,-3.2,3.6,5008,-1064,-11.99470998,46.8,160.05,,55.26,,,,0.13,,,180,147.14,29.27,,61.61,,15.82,0.25,,,,28.91,,,,17.22,,,,147.14,63.9,0.66,180,25.36,,,29.8,,0.39,,,16.26,,,68.22,,,0.33,,,171.89,,,,70.48,,22.31,0.33,,,,55.44,71.51,,,0,0.74,,4.3,87.4
DTL,W1,198.8,175.7,-4.8,3.2,1424,-518,-19.98956748,59.1,165.93,,68.37,,,,0.05,,,,98.05,21.1,,74.63,,11.34,0.05,,,,23.8,,,,11.44,0.23,,,131.3,73.14,0.59,180,13.87,,,18.68,,0.35,,,53.13,,,72.67,,,0.42,,,180,,10.62,,67.94,,26,0.27,,,,52.48,65.67,,,5.24,0.77,,11.53,83.9
DTL,I7,141.5,126.5,-1.1,-0.9,3746,98,1.498586741,46.3,148.21,,57.78,,,,0.15,,,180,121.33,37.55,,63.88,,20.48,0.25,,,,35.54,,,,12.37,0.25,,,136.05,67.67,0.53,147.14,21.21,,,9.66,,0.22,,,54.55,,,69.67,,,0.09,,,163.74,,57.17,,66.37,,18.07,0.21,,,,35.17,72.17,,,0,0.64,,3.88,89.9
